customer_id,first_name,last_name,email,city,signup_date
CUST_002096,Customer2096,Client2096,client2096@example.com,Miami,2024-09-15
CUST_002097,Customer2097,Client2097,client2097@example.com,Seattle,2025-04-22
CUST_002098,Customer2098,Client2098,client2098@example.com,Chicago,2025-11-24
CUST_002099,Customer2099,Client2099,client2099@example.com,Los Angeles,2025-09-30
CUST_002100,Customer2100,Client2100,client2100@example.com,Denver,2025-08-21
CUST_002101,Customer2101,Client2101,client2101@example.com,San Francisco,2024-01-08
CUST_002102,Customer2102,Client2102,client2102@example.com,Los Angeles,2025-11-09
CUST_002103,Customer2103,Client2103,client2103@example.com,Boston,2025-07-28
CUST_002104,Customer2104,Client2104,client2104@example.com,Atlanta,2025-09-15
CUST_002105,Customer2105,Client2105,client2105@example.com,Chicago,2024-11-01
CUST_002106,Customer2106,Client2106,client2106@example.com,San Francisco,2025-05-08
CUST_002107,Customer2107,Client2107,client2107@example.com,San Francisco,2024-12-10
CUST_002108,Customer2108,Client2108,client2108@example.com,Chicago,2025-10-17
CUST_002109,Customer2109,Client2109,client2109@example.com,Boston,2024-10-10
CUST_002110,Customer2110,Client2110,client2110@example.com,Chicago,2025-11-02
CUST_002111,Customer2111,Client2111,client2111@example.com,Chicago,2024-07-11
CUST_002112,Customer2112,Client2112,client2112@example.com,Austin,2025-06-13
CUST_002113,Customer2113,Client2113,client2113@example.com,Seattle,2024-02-28
CUST_002114,Customer2114,Client2114,client2114@example.com,Atlanta,2025-02-17
CUST_002115,Customer2115,Client2115,client2115@example.com,Boston,2025-11-28
CUST_002116,Customer2116,Client2116,client2116@example.com,Austin,2024-01-27
CUST_002117,Customer2117,Client2117,client2117@example.com,Miami,2024-10-29
CUST_002118,Customer2118,Client2118,client2118@example.com,Chicago,2025-03-04
CUST_002119,Customer2119,Client2119,client2119@example.com,Denver,2025-02-01
CUST_002120,Customer2120,Client2120,client2120@example.com,New York,2025-08-20
CUST_002121,Customer2121,Client2121,client2121@example.com,Atlanta,2024-07-13
CUST_002122,Customer2122,Client2122,client2122@example.com,Boston,2024-08-15
CUST_002123,Customer2123,Client2123,client2123@example.com,Los Angeles,2025-10-15
CUST_002124,Customer2124,Client2124,client2124@example.com,Miami,2025-11-18
CUST_002125,Customer2125,Client2125,client2125@example.com,Boston,2025-06-03
CUST_002126,Customer2126,Client2126,client2126@example.com,Chicago,2024-06-23
CUST_002127,Customer2127,Client2127,client2127@example.com,Los Angeles,2024-07-04
CUST_002128,Customer2128,Client2128,client2128@example.com,Chicago,2024-04-09
CUST_002129,Customer2129,Client2129,client2129@example.com,Miami,2024-05-11
CUST_002130,Customer2130,Client2130,client2130@example.com,Chicago,2025-07-26
CUST_002131,Customer2131,Client2131,client2131@example.com,Austin,2025-11-27
CUST_002132,Customer2132,Client2132,client2132@example.com,Boston,2025-11-01
CUST_002133,Customer2133,Client2133,client2133@example.com,San Francisco,2024-08-15
CUST_002134,Customer2134,Client2134,client2134@example.com,Boston,2024-08-16
CUST_002135,Customer2135,Client2135,client2135@example.com,Chicago,2025-03-06
CUST_002136,Customer2136,Client2136,client2136@example.com,Boston,2025-01-15
CUST_002137,Customer2137,Client2137,client2137@example.com,Chicago,2025-08-22
CUST_002138,Customer2138,Client2138,client2138@example.com,Chicago,2025-04-19
CUST_002139,Customer2139,Client2139,client2139@example.com,San Francisco,2025-04-26
CUST_002140,Customer2140,Client2140,client2140@example.com,New York,2025-10-11
CUST_002141,Customer2141,Client2141,client2141@example.com,Atlanta,2025-08-17
CUST_002142,Customer2142,Client2142,client2142@example.com,Atlanta,2024-03-13
CUST_002143,Customer2143,Client2143,client2143@example.com,Miami,2024-07-18
CUST_002144,Customer2144,Client2144,client2144@example.com,Los Angeles,2024-05-02
CUST_002145,Customer2145,Client2145,client2145@example.com,Denver,2025-06-26
CUST_002146,Customer2146,Client2146,client2146@example.com,Chicago,2025-02-27
CUST_002147,Customer2147,Client2147,client2147@example.com,New York,2024-06-03
CUST_002148,Customer2148,Client2148,client2148@example.com,Austin,2024-07-24
CUST_002149,Customer2149,Client2149,client2149@example.com,Boston,2025-02-23
CUST_002150,Customer2150,Client2150,client2150@example.com,Atlanta,2025-04-13
CUST_002151,Customer2151,Client2151,client2151@example.com,Austin,2024-11-19
CUST_002152,Customer2152,Client2152,client2152@example.com,Austin,2024-03-23
CUST_002153,Customer2153,Client2153,client2153@example.com,Miami,2024-12-06
CUST_002154,Customer2154,Client2154,client2154@example.com,Austin,2024-11-16
CUST_002155,Customer2155,Client2155,client2155@example.com,New York,2024-01-05
CUST_002156,Customer2156,Client2156,client2156@example.com,Miami,2024-10-07
CUST_002157,Customer2157,Client2157,client2157@example.com,Seattle,2024-06-21
CUST_002158,Customer2158,Client2158,client2158@example.com,Atlanta,2024-06-11
CUST_002159,Customer2159,Client2159,client2159@example.com,Miami,2024-03-31
CUST_002160,Customer2160,Client2160,client2160@example.com,Austin,2025-09-21
CUST_002161,Customer2161,Client2161,client2161@example.com,Denver,2025-10-10
CUST_002162,Customer2162,Client2162,client2162@example.com,Denver,2025-02-17
CUST_002163,Customer2163,Client2163,client2163@example.com,Denver,2025-05-03
CUST_002164,Customer2164,Client2164,client2164@example.com,Denver,2024-01-05
CUST_002165,Customer2165,Client2165,client2165@example.com,New York,2025-06-30
CUST_002166,Customer2166,Client2166,client2166@example.com,Seattle,2025-01-17
CUST_002167,Customer2167,Client2167,client2167@example.com,New York,2024-11-25
CUST_002168,Customer2168,Client2168,client2168@example.com,Los Angeles,2024-07-14
CUST_002169,Customer2169,Client2169,client2169@example.com,New York,2025-11-23
CUST_002170,Customer2170,Client2170,client2170@example.com,New York,2025-10-03
CUST_002171,Customer2171,Client2171,client2171@example.com,Seattle,2024-08-19
CUST_002172,Customer2172,Client2172,client2172@example.com,Boston,2024-11-15
CUST_002173,Customer2173,Client2173,client2173@example.com,Austin,2024-04-15
CUST_002174,Customer2174,Client2174,client2174@example.com,Denver,2025-05-30
CUST_002175,Customer2175,Client2175,client2175@example.com,Atlanta,2024-11-09
CUST_002176,Customer2176,Client2176,client2176@example.com,Austin,2024-03-07
CUST_002177,Customer2177,Client2177,client2177@example.com,New York,2024-11-01
CUST_002178,Customer2178,Client2178,client2178@example.com,Chicago,2025-04-11
CUST_002179,Customer2179,Client2179,client2179@example.com,Los Angeles,2025-09-02
CUST_002180,Customer2180,Client2180,client2180@example.com,Los Angeles,2024-12-11
CUST_002181,Customer2181,Client2181,client2181@example.com,Denver,2024-05-17
CUST_002182,Customer2182,Client2182,client2182@example.com,Boston,2025-05-16
CUST_002183,Customer2183,Client2183,client2183@example.com,Boston,2024-07-11
CUST_002184,Customer2184,Client2184,client2184@example.com,Austin,2025-02-17
CUST_002185,Customer2185,Client2185,client2185@example.com,New York,2024-08-21
CUST_002186,Customer2186,Client2186,client2186@example.com,Seattle,2024-05-14
CUST_002187,Customer2187,Client2187,client2187@example.com,Seattle,2024-01-23
CUST_002188,Customer2188,Client2188,client2188@example.com,Atlanta,2025-05-31
CUST_002189,Customer2189,Client2189,client2189@example.com,Austin,2024-05-06
CUST_002190,Customer2190,Client2190,client2190@example.com,Boston,2025-10-28
CUST_002191,Customer2191,Client2191,client2191@example.com,New York,2025-01-19
CUST_002192,Customer2192,Client2192,client2192@example.com,Chicago,2025-07-01
CUST_002193,Customer2193,Client2193,client2193@example.com,Atlanta,2024-02-19
CUST_002194,Customer2194,Client2194,client2194@example.com,Atlanta,2024-02-19
CUST_002195,Customer2195,Client2195,client2195@example.com,San Francisco,2025-10-31
CUST_002196,Customer2196,Client2196,client2196@example.com,New York,2024-02-19
CUST_002197,Customer2197,Client2197,client2197@example.com,San Francisco,2025-03-02
CUST_002198,Customer2198,Client2198,client2198@example.com,Miami,2025-01-24
CUST_002199,Customer2199,Client2199,client2199@example.com,San Francisco,2025-07-14
CUST_002200,Customer2200,Client2200,client2200@example.com,Chicago,2025-04-30
CUST_002201,Customer2201,Client2201,client2201@example.com,Austin,2024-07-29
CUST_002202,Customer2202,Client2202,client2202@example.com,New York,2024-11-04
CUST_002203,Customer2203,Client2203,client2203@example.com,Denver,2025-11-08
CUST_002204,Customer2204,Client2204,client2204@example.com,San Francisco,2025-11-09
CUST_002205,Customer2205,Client2205,client2205@example.com,Los Angeles,2024-10-03
CUST_002206,Customer2206,Client2206,client2206@example.com,Atlanta,2025-09-12
CUST_002207,Customer2207,Client2207,client2207@example.com,Austin,2025-03-04
CUST_002208,Customer2208,Client2208,client2208@example.com,San Francisco,2025-06-07
CUST_002209,Customer2209,Client2209,client2209@example.com,Atlanta,2024-04-30
CUST_002210,Customer2210,Client2210,client2210@example.com,Chicago,2024-04-26
CUST_002211,Customer2211,Client2211,client2211@example.com,San Francisco,2025-05-24
CUST_002212,Customer2212,Client2212,client2212@example.com,Seattle,2025-09-15
CUST_002213,Customer2213,Client2213,client2213@example.com,Seattle,2024-09-26
CUST_002214,Customer2214,Client2214,client2214@example.com,Los Angeles,2024-07-25
CUST_002215,Customer2215,Client2215,client2215@example.com,Boston,2025-02-23
CUST_002216,Customer2216,Client2216,client2216@example.com,Chicago,2024-06-13
CUST_002217,Customer2217,Client2217,client2217@example.com,New York,2025-07-15
CUST_002218,Customer2218,Client2218,client2218@example.com,Miami,2024-07-31
CUST_002219,Customer2219,Client2219,client2219@example.com,Miami,2024-12-04
CUST_002220,Customer2220,Client2220,client2220@example.com,Seattle,2024-01-03
CUST_002221,Customer2221,Client2221,client2221@example.com,New York,2025-11-18
CUST_002222,Customer2222,Client2222,client2222@example.com,San Francisco,2024-04-23
CUST_002223,Customer2223,Client2223,client2223@example.com,Atlanta,2025-11-16
CUST_002224,Customer2224,Client2224,client2224@example.com,Miami,2024-06-01
CUST_002225,Customer2225,Client2225,client2225@example.com,San Francisco,2025-06-07
CUST_002226,Customer2226,Client2226,client2226@example.com,San Francisco,2024-04-13
CUST_002227,Customer2227,Client2227,client2227@example.com,Chicago,2025-10-21
CUST_002228,Customer2228,Client2228,client2228@example.com,Seattle,2025-04-12
CUST_002229,Customer2229,Client2229,client2229@example.com,Chicago,2024-09-27
CUST_002230,Customer2230,Client2230,client2230@example.com,Miami,2024-02-21
CUST_002231,Customer2231,Client2231,client2231@example.com,San Francisco,2024-06-27
CUST_002232,Customer2232,Client2232,client2232@example.com,New York,2024-10-24
CUST_002233,Customer2233,Client2233,client2233@example.com,Boston,2025-11-24
CUST_002234,Customer2234,Client2234,client2234@example.com,Boston,2025-03-12
CUST_002235,Customer2235,Client2235,client2235@example.com,San Francisco,2024-04-07
CUST_002236,Customer2236,Client2236,client2236@example.com,New York,2024-01-10
CUST_002237,Customer2237,Client2237,client2237@example.com,Austin,2025-11-10
CUST_002238,Customer2238,Client2238,client2238@example.com,Austin,2024-12-02
CUST_002239,Customer2239,Client2239,client2239@example.com,Boston,2025-03-24
CUST_002240,Customer2240,Client2240,client2240@example.com,Atlanta,2024-10-01
CUST_002241,Customer2241,Client2241,client2241@example.com,San Francisco,2025-01-16
CUST_002242,Customer2242,Client2242,client2242@example.com,Boston,2024-07-06
CUST_002243,Customer2243,Client2243,client2243@example.com,San Francisco,2025-02-14
CUST_002244,Customer2244,Client2244,client2244@example.com,Denver,2025-04-12
CUST_002245,Customer2245,Client2245,client2245@example.com,Chicago,2025-01-29
CUST_002246,Customer2246,Client2246,client2246@example.com,Miami,2025-03-07
CUST_002247,Customer2247,Client2247,client2247@example.com,Austin,2024-04-25
CUST_002248,Customer2248,Client2248,client2248@example.com,Austin,2024-03-01
CUST_002249,Customer2249,Client2249,client2249@example.com,Austin,2024-04-16
CUST_002250,Customer2250,Client2250,client2250@example.com,Denver,2025-08-27
CUST_002251,Customer2251,Client2251,client2251@example.com,Miami,2025-08-05
CUST_002252,Customer2252,Client2252,client2252@example.com,Miami,2024-07-04
CUST_002253,Customer2253,Client2253,client2253@example.com,Atlanta,2025-01-23
CUST_002254,Customer2254,Client2254,client2254@example.com,Boston,2025-09-18
CUST_002255,Customer2255,Client2255,client2255@example.com,New York,2025-12-01
CUST_002256,Customer2256,Client2256,client2256@example.com,Austin,2025-05-09
CUST_002257,Customer2257,Client2257,client2257@example.com,Miami,2024-04-25
CUST_002258,Customer2258,Client2258,client2258@example.com,Denver,2025-03-27
CUST_002259,Customer2259,Client2259,client2259@example.com,New York,2024-03-05
CUST_002260,Customer2260,Client2260,client2260@example.com,Chicago,2025-11-01
CUST_002261,Customer2261,Client2261,client2261@example.com,Boston,2024-01-13
CUST_002262,Customer2262,Client2262,client2262@example.com,Los Angeles,2025-08-13
CUST_002263,Customer2263,Client2263,client2263@example.com,Atlanta,2024-08-17
CUST_002264,Customer2264,Client2264,client2264@example.com,Boston,2025-06-15
CUST_002265,Customer2265,Client2265,client2265@example.com,Los Angeles,2025-09-25
CUST_002266,Customer2266,Client2266,client2266@example.com,San Francisco,2025-03-19
CUST_002267,Customer2267,Client2267,client2267@example.com,Seattle,2025-05-08
CUST_002268,Customer2268,Client2268,client2268@example.com,Boston,2025-11-10
CUST_002269,Customer2269,Client2269,client2269@example.com,Denver,2024-06-01
CUST_002270,Customer2270,Client2270,client2270@example.com,Los Angeles,2025-09-19
CUST_002271,Customer2271,Client2271,client2271@example.com,New York,2024-01-12
CUST_002272,Customer2272,Client2272,client2272@example.com,Austin,2025-06-01
CUST_002273,Customer2273,Client2273,client2273@example.com,Miami,2025-05-22
CUST_002274,Customer2274,Client2274,client2274@example.com,Austin,2024-03-17
CUST_002275,Customer2275,Client2275,client2275@example.com,Miami,2024-11-24
CUST_002276,Customer2276,Client2276,client2276@example.com,Seattle,2024-12-04
CUST_002277,Customer2277,Client2277,client2277@example.com,Chicago,2024-02-21
CUST_002278,Customer2278,Client2278,client2278@example.com,Los Angeles,2024-08-16
CUST_002279,Customer2279,Client2279,client2279@example.com,Los Angeles,2025-10-20
CUST_002280,Customer2280,Client2280,client2280@example.com,Denver,2025-02-16
CUST_002281,Customer2281,Client2281,client2281@example.com,Seattle,2024-03-21
CUST_002282,Customer2282,Client2282,client2282@example.com,Miami,2025-03-30
CUST_002283,Customer2283,Client2283,client2283@example.com,Atlanta,2025-04-03
CUST_002284,Customer2284,Client2284,client2284@example.com,San Francisco,2025-05-25
CUST_002285,Customer2285,Client2285,client2285@example.com,Miami,2024-11-19
CUST_002286,Customer2286,Client2286,client2286@example.com,San Francisco,2025-05-24
CUST_002287,Customer2287,Client2287,client2287@example.com,New York,2024-04-15
CUST_002288,Customer2288,Client2288,client2288@example.com,Denver,2025-02-26
CUST_002289,Customer2289,Client2289,client2289@example.com,New York,2025-07-24
CUST_002290,Customer2290,Client2290,client2290@example.com,Los Angeles,2024-01-01
CUST_002291,Customer2291,Client2291,client2291@example.com,San Francisco,2025-09-10
CUST_002292,Customer2292,Client2292,client2292@example.com,Atlanta,2025-10-14
CUST_002293,Customer2293,Client2293,client2293@example.com,Chicago,2025-06-04
CUST_002294,Customer2294,Client2294,client2294@example.com,Los Angeles,2024-07-30
CUST_002295,Customer2295,Client2295,client2295@example.com,Miami,2024-12-15
CUST_002296,Customer2296,Client2296,client2296@example.com,Boston,2024-02-25
CUST_002297,Customer2297,Client2297,client2297@example.com,Seattle,2025-04-10
CUST_002298,Customer2298,Client2298,client2298@example.com,Boston,2025-07-27
CUST_002299,Customer2299,Client2299,client2299@example.com,Atlanta,2025-09-06
CUST_002300,Customer2300,Client2300,client2300@example.com,Miami,2025-11-03
CUST_002301,Customer2301,Client2301,client2301@example.com,Boston,2025-04-08
CUST_002302,Customer2302,Client2302,client2302@example.com,San Francisco,2024-04-09
CUST_002303,Customer2303,Client2303,client2303@example.com,Seattle,2024-01-03
CUST_002304,Customer2304,Client2304,client2304@example.com,Boston,2024-12-29
CUST_002305,Customer2305,Client2305,client2305@example.com,Chicago,2025-07-14
CUST_002306,Customer2306,Client2306,client2306@example.com,Los Angeles,2025-01-17
CUST_002307,Customer2307,Client2307,client2307@example.com,San Francisco,2024-02-16
CUST_002308,Customer2308,Client2308,client2308@example.com,Austin,2025-05-19
CUST_002309,Customer2309,Client2309,client2309@example.com,Austin,2025-02-23
CUST_002310,Customer2310,Client2310,client2310@example.com,San Francisco,2024-09-17
CUST_002311,Customer2311,Client2311,client2311@example.com,Atlanta,2024-07-19
CUST_002312,Customer2312,Client2312,client2312@example.com,Seattle,2024-05-03
CUST_002313,Customer2313,Client2313,client2313@example.com,Denver,2024-08-08
CUST_002314,Customer2314,Client2314,client2314@example.com,Miami,2024-07-14
CUST_002315,Customer2315,Client2315,client2315@example.com,Boston,2024-04-20
CUST_002316,Customer2316,Client2316,client2316@example.com,Denver,2024-02-17
CUST_002317,Customer2317,Client2317,client2317@example.com,Atlanta,2024-05-06
CUST_002318,Customer2318,Client2318,client2318@example.com,Miami,2025-04-13
CUST_002319,Customer2319,Client2319,client2319@example.com,Atlanta,2025-05-31
CUST_002320,Customer2320,Client2320,client2320@example.com,Austin,2025-05-25
CUST_002321,Customer2321,Client2321,client2321@example.com,New York,2025-06-27
CUST_002322,Customer2322,Client2322,client2322@example.com,New York,2025-07-20
CUST_002323,Customer2323,Client2323,client2323@example.com,Denver,2025-08-22
CUST_002324,Customer2324,Client2324,client2324@example.com,Miami,2025-06-04
CUST_002325,Customer2325,Client2325,client2325@example.com,Austin,2025-08-15
CUST_002326,Customer2326,Client2326,client2326@example.com,Austin,2024-05-11
CUST_002327,Customer2327,Client2327,client2327@example.com,San Francisco,2025-01-31
CUST_002328,Customer2328,Client2328,client2328@example.com,Atlanta,2025-09-12
CUST_002329,Customer2329,Client2329,client2329@example.com,Boston,2025-05-31
CUST_002330,Customer2330,Client2330,client2330@example.com,Denver,2025-03-04
CUST_002331,Customer2331,Client2331,client2331@example.com,Atlanta,2024-09-11
CUST_002332,Customer2332,Client2332,client2332@example.com,Chicago,2025-02-11
CUST_002333,Customer2333,Client2333,client2333@example.com,Boston,2024-10-28
CUST_002334,Customer2334,Client2334,client2334@example.com,Miami,2024-05-16
CUST_002335,Customer2335,Client2335,client2335@example.com,Austin,2025-02-26
CUST_002336,Customer2336,Client2336,client2336@example.com,Atlanta,2025-06-08
CUST_002337,Customer2337,Client2337,client2337@example.com,Chicago,2025-07-14
CUST_002338,Customer2338,Client2338,client2338@example.com,Boston,2025-07-20
CUST_002339,Customer2339,Client2339,client2339@example.com,Seattle,2024-07-24
CUST_002340,Customer2340,Client2340,client2340@example.com,Seattle,2025-10-01
CUST_002341,Customer2341,Client2341,client2341@example.com,Chicago,2024-12-19
CUST_002342,Customer2342,Client2342,client2342@example.com,Austin,2025-10-27
CUST_002343,Customer2343,Client2343,client2343@example.com,Austin,2025-05-30
CUST_002344,Customer2344,Client2344,client2344@example.com,Los Angeles,2025-10-14
CUST_002345,Customer2345,Client2345,client2345@example.com,Boston,2024-04-28
CUST_002346,Customer2346,Client2346,client2346@example.com,Boston,2025-07-29
CUST_002347,Customer2347,Client2347,client2347@example.com,Miami,2025-08-19
CUST_002348,Customer2348,Client2348,client2348@example.com,Atlanta,2025-11-14
CUST_002349,Customer2349,Client2349,client2349@example.com,Denver,2025-11-21
CUST_002350,Customer2350,Client2350,client2350@example.com,Los Angeles,2024-10-19
CUST_002351,Customer2351,Client2351,client2351@example.com,Denver,2024-01-14
CUST_002352,Customer2352,Client2352,client2352@example.com,Los Angeles,2024-04-19
CUST_002353,Customer2353,Client2353,client2353@example.com,New York,2025-01-25
CUST_002354,Customer2354,Client2354,client2354@example.com,Austin,2024-02-24
CUST_002355,Customer2355,Client2355,client2355@example.com,New York,2024-07-23
CUST_002356,Customer2356,Client2356,client2356@example.com,Chicago,2024-06-13
CUST_002357,Customer2357,Client2357,client2357@example.com,Chicago,2025-11-30
CUST_002358,Customer2358,Client2358,client2358@example.com,Chicago,2024-05-29
CUST_002359,Customer2359,Client2359,client2359@example.com,New York,2024-10-29
CUST_002360,Customer2360,Client2360,client2360@example.com,Seattle,2025-07-08
CUST_002361,Customer2361,Client2361,client2361@example.com,New York,2025-01-02
CUST_002362,Customer2362,Client2362,client2362@example.com,Miami,2024-04-14
CUST_002363,Customer2363,Client2363,client2363@example.com,Atlanta,2025-11-22
CUST_002364,Customer2364,Client2364,client2364@example.com,Los Angeles,2024-08-17
CUST_002365,Customer2365,Client2365,client2365@example.com,Los Angeles,2025-02-02
CUST_002366,Customer2366,Client2366,client2366@example.com,Seattle,2025-06-07
CUST_002367,Customer2367,Client2367,client2367@example.com,Chicago,2025-11-11
CUST_002368,Customer2368,Client2368,client2368@example.com,New York,2025-01-25
CUST_002369,Customer2369,Client2369,client2369@example.com,Denver,2025-03-02
CUST_002370,Customer2370,Client2370,client2370@example.com,Boston,2025-07-19
CUST_002371,Customer2371,Client2371,client2371@example.com,New York,2024-01-14
CUST_002372,Customer2372,Client2372,client2372@example.com,Chicago,2024-07-26
CUST_002373,Customer2373,Client2373,client2373@example.com,Atlanta,2025-03-29
CUST_002374,Customer2374,Client2374,client2374@example.com,Seattle,2025-10-10
CUST_002375,Customer2375,Client2375,client2375@example.com,Boston,2025-08-25
CUST_002376,Customer2376,Client2376,client2376@example.com,Los Angeles,2025-09-09
CUST_002377,Customer2377,Client2377,client2377@example.com,Seattle,2024-07-17
CUST_002378,Customer2378,Client2378,client2378@example.com,Chicago,2025-04-04
CUST_002379,Customer2379,Client2379,client2379@example.com,Austin,2025-11-30
CUST_002380,Customer2380,Client2380,client2380@example.com,San Francisco,2024-07-10
CUST_002381,Customer2381,Client2381,client2381@example.com,Austin,2025-06-10
CUST_002382,Customer2382,Client2382,client2382@example.com,San Francisco,2025-01-21
CUST_002383,Customer2383,Client2383,client2383@example.com,New York,2025-03-14
CUST_002384,Customer2384,Client2384,client2384@example.com,Chicago,2025-07-23
CUST_002385,Customer2385,Client2385,client2385@example.com,Chicago,2024-05-13
CUST_002386,Customer2386,Client2386,client2386@example.com,Austin,2025-08-21
CUST_002387,Customer2387,Client2387,client2387@example.com,Chicago,2024-01-06
CUST_002388,Customer2388,Client2388,client2388@example.com,Boston,2025-04-22
CUST_002389,Customer2389,Client2389,client2389@example.com,Austin,2024-02-10
CUST_002390,Customer2390,Client2390,client2390@example.com,Austin,2024-11-26
CUST_002391,Customer2391,Client2391,client2391@example.com,Atlanta,2024-02-22
CUST_002392,Customer2392,Client2392,client2392@example.com,Atlanta,2025-11-08
CUST_002393,Customer2393,Client2393,client2393@example.com,Chicago,2025-05-17
CUST_002394,Customer2394,Client2394,client2394@example.com,Atlanta,2025-07-17
CUST_002395,Customer2395,Client2395,client2395@example.com,Boston,2024-03-15
CUST_002396,Customer2396,Client2396,client2396@example.com,Boston,2025-06-22
CUST_002397,Customer2397,Client2397,client2397@example.com,Seattle,2024-07-07
CUST_002398,Customer2398,Client2398,client2398@example.com,Los Angeles,2024-03-10
CUST_002399,Customer2399,Client2399,client2399@example.com,Los Angeles,2024-06-12
CUST_002400,Customer2400,Client2400,client2400@example.com,Denver,2025-07-10
CUST_002401,Customer2401,Client2401,client2401@example.com,Los Angeles,2025-02-17
CUST_002402,Customer2402,Client2402,client2402@example.com,San Francisco,2024-12-23
CUST_002403,Customer2403,Client2403,client2403@example.com,Seattle,2024-08-06
CUST_002404,Customer2404,Client2404,client2404@example.com,Boston,2024-12-05
CUST_002405,Customer2405,Client2405,client2405@example.com,Boston,2024-10-27
CUST_002406,Customer2406,Client2406,client2406@example.com,Seattle,2025-09-25
CUST_002407,Customer2407,Client2407,client2407@example.com,Los Angeles,2025-05-01
CUST_002408,Customer2408,Client2408,client2408@example.com,Los Angeles,2025-10-26
CUST_002409,Customer2409,Client2409,client2409@example.com,New York,2024-04-27
CUST_002410,Customer2410,Client2410,client2410@example.com,Boston,2025-04-01
CUST_002411,Customer2411,Client2411,client2411@example.com,Seattle,2025-10-19
CUST_002412,Customer2412,Client2412,client2412@example.com,Atlanta,2025-09-28
CUST_002413,Customer2413,Client2413,client2413@example.com,Seattle,2024-02-10
CUST_002414,Customer2414,Client2414,client2414@example.com,Boston,2025-01-25
CUST_002415,Customer2415,Client2415,client2415@example.com,San Francisco,2025-01-30
CUST_002416,Customer2416,Client2416,client2416@example.com,Chicago,2025-07-07
CUST_002417,Customer2417,Client2417,client2417@example.com,Chicago,2024-01-26
CUST_002418,Customer2418,Client2418,client2418@example.com,Los Angeles,2025-01-18
CUST_002419,Customer2419,Client2419,client2419@example.com,Los Angeles,2025-06-04
CUST_002420,Customer2420,Client2420,client2420@example.com,Miami,2025-05-13
CUST_002421,Customer2421,Client2421,client2421@example.com,New York,2024-10-30
CUST_002422,Customer2422,Client2422,client2422@example.com,Seattle,2024-11-24
CUST_002423,Customer2423,Client2423,client2423@example.com,Los Angeles,2024-03-25
CUST_002424,Customer2424,Client2424,client2424@example.com,San Francisco,2024-06-20
CUST_002425,Customer2425,Client2425,client2425@example.com,Los Angeles,2025-06-30
CUST_002426,Customer2426,Client2426,client2426@example.com,New York,2025-10-03
CUST_002427,Customer2427,Client2427,client2427@example.com,San Francisco,2024-08-03
CUST_002428,Customer2428,Client2428,client2428@example.com,Seattle,2025-03-10
CUST_002429,Customer2429,Client2429,client2429@example.com,San Francisco,2024-07-29
CUST_002430,Customer2430,Client2430,client2430@example.com,Los Angeles,2025-03-21
CUST_002431,Customer2431,Client2431,client2431@example.com,San Francisco,2024-06-06
CUST_002432,Customer2432,Client2432,client2432@example.com,New York,2025-04-15
CUST_002433,Customer2433,Client2433,client2433@example.com,Boston,2024-02-08
CUST_002434,Customer2434,Client2434,client2434@example.com,San Francisco,2024-03-16
CUST_002435,Customer2435,Client2435,client2435@example.com,New York,2024-07-01
CUST_002436,Customer2436,Client2436,client2436@example.com,Chicago,2025-07-25
CUST_002437,Customer2437,Client2437,client2437@example.com,San Francisco,2025-08-11
CUST_002438,Customer2438,Client2438,client2438@example.com,Seattle,2024-09-21
CUST_002439,Customer2439,Client2439,client2439@example.com,Denver,2025-02-01
CUST_002440,Customer2440,Client2440,client2440@example.com,Miami,2025-10-07
CUST_002441,Customer2441,Client2441,client2441@example.com,Denver,2025-03-19
CUST_002442,Customer2442,Client2442,client2442@example.com,Boston,2024-01-18
CUST_002443,Customer2443,Client2443,client2443@example.com,Denver,2025-11-20
CUST_002444,Customer2444,Client2444,client2444@example.com,San Francisco,2025-07-01
CUST_002445,Customer2445,Client2445,client2445@example.com,New York,2025-10-18
CUST_002446,Customer2446,Client2446,client2446@example.com,Atlanta,2024-03-05
CUST_002447,Customer2447,Client2447,client2447@example.com,Atlanta,2024-02-16
CUST_002448,Customer2448,Client2448,client2448@example.com,San Francisco,2025-01-01
CUST_002449,Customer2449,Client2449,client2449@example.com,Los Angeles,2024-04-18
CUST_002450,Customer2450,Client2450,client2450@example.com,Chicago,2024-11-04
CUST_002451,Customer2451,Client2451,client2451@example.com,Atlanta,2024-03-29
CUST_002452,Customer2452,Client2452,client2452@example.com,Chicago,2025-03-24
CUST_002453,Customer2453,Client2453,client2453@example.com,Denver,2025-02-08
CUST_002454,Customer2454,Client2454,client2454@example.com,New York,2025-04-30
CUST_002455,Customer2455,Client2455,client2455@example.com,Austin,2025-06-30
CUST_002456,Customer2456,Client2456,client2456@example.com,Seattle,2024-05-19
CUST_002457,Customer2457,Client2457,client2457@example.com,Denver,2025-07-12
CUST_002458,Customer2458,Client2458,client2458@example.com,Chicago,2025-10-11
CUST_002459,Customer2459,Client2459,client2459@example.com,Austin,2024-11-01
CUST_002460,Customer2460,Client2460,client2460@example.com,Boston,2024-01-12
CUST_002461,Customer2461,Client2461,client2461@example.com,Los Angeles,2025-07-22
CUST_002462,Customer2462,Client2462,client2462@example.com,Austin,2024-05-06
CUST_002463,Customer2463,Client2463,client2463@example.com,New York,2024-01-06
CUST_002464,Customer2464,Client2464,client2464@example.com,Atlanta,2025-09-02
